01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2017,Idanha-a-Nova,Município,T3,,,,,5
2017,Idanha-a-Nova,Município,T4 ou mais,,,,,1
2017,Idanha-a-Nova,Município,Total,,,,,11
2017,Ílhavo,Município,T0 ou T1,,,,,1
2017,Ílhavo,Município,T2,,,,,5
2017,Ílhavo,Município,T3,,,,,15
2017,Ílhavo,Município,T4 ou mais,,,,,12
2017,Ílhavo,Município,Total,,,,,33
2017,Lagoa,Município,T0 ou T1,,,,,1
2017,Lagoa,Município,T2,,,,,1
2017,Lagoa,Município,T3,,,,,23
2017,Lagoa,Município,T4 ou mais,,,,,11
2017,Lagoa,Município,Total,,,,,36
2017,Lagoa [R.A.A.],Município,T0 ou T1,,,,,1
2017,Lagoa [R.A.A.],Município,T2,,,,,1
2017,Lagoa [R.A.A.],Município,T3,,,,,11
2017,Lagoa [R.A.A.],Município,T4 ou mais,,,,,4
2017,Lagoa [R.A.A.],Município,Total,,,,,17
2017,Lagos,Município,T0 ou T1,,,,,33
2017,Lagos,Município,T2,,,,,41
2017,Lagos,Município,T3,,,,,38
2017,Lagos,Município,T4 ou mais,,,,,14
2017,Lagos,Município,Total,,,,,126
2017,Lajes das Flores,Município,T0 ou T1,,,,,0
2017,Lajes das Flores,Município,T2,,,,,0
2017,Lajes das Flores,Município,T3,,,,,1
2017,Lajes das Flores,Município,T4 ou mais,,,,,0
2017,Lajes das Flores,Município,Total,,,,,1
2017,Lajes do Pico,Município,T0 ou T1,,,,,3
2017,Lajes do Pico,Município,T2,,,,,1
2017,Lajes do Pico,Município,T3,,,,,0
2017,Lajes do Pico,Município,T4 ou mais,,,,,0
2017,Lajes do Pico,Município,Total,,,,,4
2017,Lamego,Município,T0 ou T1,,,,,1
2017,Lamego,Município,T2,,,,,6
2017,Lamego,Município,T3,,,,,36
2017,Lamego,Município,T4 ou mais,,,,,13
2017,Lamego,Município,Total,,,,,56
2017,Leiria,Município,T0 ou T1,,,,,4
2017,Leiria,Município,T2,,,,,17
2017,Leiria,Município,T3,,,,,69
2017,Leiria,Município,T4 ou mais,,,,,25
2017,Leiria,Município,Total,,,,,115
2017,Lisboa,Município,T0 ou T1,,,,,14
2017,Lisboa,Município,T2,,,,,15
2017,Lisboa,Município,T3,,,,,15
2017,Lisboa,Município,T4 ou mais,,,,,24
2017,Lisboa,Município,Total,,,,,68
2017,Loulé,Município,T0 ou T1,,,,,4
2017,Loulé,Município,T2,,,,,33
2017,Loulé,Município,T3,,,,,30
2017,Loulé,Município,T4 ou mais,,,,,27
2017,Loulé,Município,Total,,,,,94
2017,Loures,Município,T0 ou T1,,,,,9
2017,Loures,Município,T2,,,,,33
2017,Loures,Município,T3,,,,,29
2017,Loures,Município,T4 ou mais,,,,,27
2017,Loures,Município,Total,,,,,98
2017,Lourinhã,Município,T0 ou T1,,,,,0
2017,Lourinhã,Município,T2,,,,,2
2017,Lourinhã,Município,T3,,,,,19
2017,Lourinhã,Município,T4 ou mais,,,,,5
2017,Lourinhã,Município,Total,,,,,26
2017,Lousã,Município,T0 ou T1,,,,,4
2017,Lousã,Município,T2,,,,,4
2017,Lousã,Município,T3,,,,,16
2017,Lousã,Município,T4 ou mais,,,,,2
2017,Lousã,Município,Total,,,,,26
2017,Lousada,Município,T0 ou T1,,,,,0
2017,Lousada,Município,T2,,,,,1
2017,Lousada,Município,T3,,,,,66
2017,Lousada,Município,T4 ou mais,,,,,9
2017,Lousada,Município,Total,,,,,76
2017,Mação,Município,T0 ou T1,,,,,1
2017,Mação,Município,T2,,,,,0
2017,Mação,Município,T3,,,,,2
2017,Mação,Município,T4 ou mais,,,,,3
2017,Mação,Município,Total,,,,,6
2017,Macedo de Cavaleiros,Município,T0 ou T1,,,,,3
2017,Macedo de Cavaleiros,Município,T2,,,,,3
2017,Macedo de Cavaleiros,Município,T3,,,,,4
2017,Macedo de Cavaleiros,Município,T4 ou mais,,,,,6
2017,Macedo de Cavaleiros,Município,Total,,,,,16
2017,Machico,Município,T0 ou T1,,,,,0
2017,Machico,Município,T2,,,,,2
2017,Machico,Município,T3,,,,,4
2017,Machico,Município,T4 ou mais,,,,,0
2017,Machico,Município,Total,,,,,6
2017,Madalena,Município,T0 ou T1,,,,,3
2017,Madalena,Município,T2,,,,,15
2017,Madalena,Município,T3,,,,,6
2017,Madalena,Município,T4 ou mais,,,,,2
2017,Madalena,Município,Total,,,,,26
2017,Mafra,Município,T0 ou T1,,,,,13
2017,Mafra,Município,T2,,,,,16
2017,Mafra,Município,T3,,,,,53
2017,Mafra,Município,T4 ou mais,,,,,22
2017,Mafra,Município,Total,,,,,104
2017,Maia,Município,T0 ou T1,,,,,1
2017,Maia,Município,T2,,,,,19
2017,Maia,Município,T3,,,,,33
2017,Maia,Município,T4 ou mais,,,,,11
2017,Maia,Município,Total,,,,,64
2017,Mangualde,Município,T0 ou T1,,,,,0
2017,Mangualde,Município,T2,,,,,4
2017,Mangualde,Município,T3,,,,,6
2017,Mangualde,Município,T4 ou mais,,,,,3
2017,Mangualde,Município,Total,,,,,13
2017,Manteigas,Município,T0 ou T1,,,,,0
2017,Manteigas,Município,T2,,,,,0
2017,Manteigas,Município,T3,,,,,1
2017,Manteigas,Município,T4 ou mais,,,,,0
2017,Manteigas,Município,Total,,,,,1
2017,Marco de Canaveses,Município,T0 ou T1,,,,,0
2017,Marco de Canaveses,Município,T2,,,,,12
2017,Marco de Canaveses,Município,T3,,,,,57
2017,Marco de Canaveses,Município,T4 ou mais,,,,,7
2017,Marco de Canaveses,Município,Total,,,,,76
2017,Marinha Grande,Município,T0 ou T1,,,,,0
2017,Marinha Grande,Município,T2,,,,,2
2017,Marinha Grande,Município,T3,,,,,24
2017,Marinha Grande,Município,T4 ou mais,,,,,8
2017,Marinha Grande,Município,Total,,,,,34
2017,Marvão,Município,T0 ou T1,,,,,0
2017,Marvão,Município,T2,,,,,0
2017,Marvão,Município,T3,,,,,2
2017,Marvão,Município,T4 ou mais,,,,,0
2017,Marvão,Município,Total,,,,,2
2017,Matosinhos,Município,T0 ou T1,,,,,1
2017,Matosinhos,Município,T2,,,,,23
2017,Matosinhos,Município,T3,,,,,14
2017,Matosinhos,Município,T4 ou mais,,,,,11
2017,Matosinhos,Município,Total,,,,,49
2017,Mealhada,Município,T0 ou T1,,,,,2
2017,Mealhada,Município,T2,,,,,8
2017,Mealhada,Município,T3,,,,,3
2017,Mealhada,Município,T4 ou mais,,,,,5
2017,Mealhada,Município,Total,,,,,18
2017,Mêda,Município,T0 ou T1,,,,,0
2017,Mêda,Município,T2,,,,,0
2017,Mêda,Município,T3,,,,,1
2017,Mêda,Município,T4 ou mais,,,,,1
2017,Mêda,Município,Total,,,,,2
2017,Melgaço,Município,T0 ou T1,,,,,0
2017,Melgaço,Município,T2,,,,,0
2017,Melgaço,Município,T3,,,,,0
2017,Melgaço,Município,T4 ou mais,,,,,1
2017,Melgaço,Município,Total,,,,,1
2017,Mértola,Município,T0 ou T1,,,,,2
2017,Mértola,Município,T2,,,,,1
2017,Mértola,Município,T3,,,,,6
2017,Mértola,Município,T4 ou mais,,,,,2
2017,Mértola,Município,Total,,,,,11
2017,Mesão Frio,Município,T0 ou T1,,,,,0
2017,Mesão Frio,Município,T2,,,,,0
2017,Mesão Frio,Município,T3,,,,,0
2017,Mesão Frio,Município,T4 ou mais,,,,,0
2017,Mesão Frio,Município,Total,,,,,0
2017,Mira,Município,T0 ou T1,,,,,1
2017,Mira,Município,T2,,,,,3
2017,Mira,Município,T3,,,,,10
2017,Mira,Município,T4 ou mais,,,,,9
2017,Mira,Município,Total,,,,,23
2017,Miranda do Corvo,Município,T0 ou T1,,,,,0
2017,Miranda do Corvo,Município,T2,,,,,2
2017,Miranda do Corvo,Município,T3,,,,,3
2017,Miranda do Corvo,Município,T4 ou mais,,,,,9
2017,Miranda do Corvo,Município,Total,,,,,14
2017,Miranda do Douro,Município,T0 ou T1,,,,,0
2017,Miranda do Douro,Município,T2,,,,,0
2017,Miranda do Douro,Município,T3,,,,,1
2017,Miranda do Douro,Município,T4 ou mais,,,,,2
2017,Miranda do Douro,Município,Total,,,,,3
2017,Mirandela,Município,T0 ou T1,,,,,4
2017,Mirandela,Município,T2,,,,,4
2017,Mirandela,Município,T3,,,,,39
2017,Mirandela,Município,T4 ou mais,,,,,6
2017,Mirandela,Município,Total,,,,,53
2017,Mogadouro,Município,T0 ou T1,,,,,0
2017,Mogadouro,Município,T2,,,,,0
2017,Mogadouro,Município,T3,,,,,1
2017,Mogadouro,Município,T4 ou mais,,,,,5
2017,Mogadouro,Município,Total,,,,,6
2017,Moimenta da Beira,Município,T0 ou T1,,,,,0
2017,Moimenta da Beira,Município,T2,,,,,1
2017,Moimenta da Beira,Município,T3,,,,,18
2017,Moimenta da Beira,Município,T4 ou mais,,,,,14
2017,Moimenta da Beira,Município,Total,,,,,33
2017,Moita,Município,T0 ou T1,,,,,0
2017,Moita,Município,T2,,,,,4
2017,Moita,Município,T3,,,,,3
2017,Moita,Município,T4 ou mais,,,,,1
2017,Moita,Município,Total,,,,,8
2017,Monção,Município,T0 ou T1,,,,,0
2017,Monção,Município,T2,,,,,0
2017,Monção,Município,T3,,,,,3
2017,Monção,Município,T4 ou mais,,,,,2
2017,Monção,Município,Total,,,,,5
2017,Monchique,Município,T0 ou T1,,,,,0
2017,Monchique,Município,T2,,,,,0
2017,Monchique,Município,T3,,,,,1
2017,Monchique,Município,T4 ou mais,,,,,0
2017,Monchique,Município,Total,,,,,1
2017,Mondim de Basto,Município,T0 ou T1,,,,,1
2017,Mondim de Basto,Município,T2,,,,,1
2017,Mondim de Basto,Município,T3,,,,,4
2017,Mondim de Basto,Município,T4 ou mais,,,,,1
2017,Mondim de Basto,Município,Total,,,,,7
2017,Monforte,Município,T0 ou T1,,,,,0
2017,Monforte,Município,T2,,,,,0
2017,Monforte,Município,T3,,,,,3
2017,Monforte,Município,T4 ou mais,,,,,0
2017,Monforte,Município,Total,,,,,3
2017,Montalegre,Município,T0 ou T1,,,,,1
2017,Montalegre,Município,T2,,,,,4
2017,Montalegre,Município,T3,,,,,3
2017,Montalegre,Município,T4 ou mais,,,,,1
2017,Montalegre,Município,Total,,,,,9
2017,Montemor-o-Novo,Município,T0 ou T1,,,,,0
2017,Montemor-o-Novo,Município,T2,,,,,1
2017,Montemor-o-Novo,Município,T3,,,,,2
2017,Montemor-o-Novo,Município,T4 ou mais,,,,,0
2017,Montemor-o-Novo,Município,Total,,,,,3
2017,Montemor-o-Velho,Município,T0 ou T1,,,,,1
2017,Montemor-o-Velho,Município,T2,,,,,12
2017,Montemor-o-Velho,Município,T3,,,,,22
2017,Montemor-o-Velho,Município,T4 ou mais,,,,,10
2017,Montemor-o-Velho,Município,Total,,,,,45
2017,Montijo,Município,T0 ou T1,,,,,0
2017,Montijo,Município,T2,,,,,18
2017,Montijo,Município,T3,,,,,78
2017,Montijo,Município,T4 ou mais,,,,,1
2017,Montijo,Município,Total,,,,,97
2017,Mora,Município,T0 ou T1,,,,,0
2017,Mora,Município,T2,,,,,0
2017,Mora,Município,T3,,,,,1
2017,Mora,Município,T4 ou mais,,,,,0
2017,Mora,Município,Total,,,,,1
2017,Mortágua,Município,T0 ou T1,,,,,0
2017,Mortágua,Município,T2,,,,,2
2017,Mortágua,Município,T3,,,,,5
2017,Mortágua,Município,T4 ou mais,,,,,0
2017,Mortágua,Município,Total,,,,,7
2017,Moura,Município,T0 ou T1,,,,,0
2017,Moura,Município,T2,,,,,0
2017,Moura,Município,T3,,,,,2
2017,Moura,Município,T4 ou mais,,,,,1
2017,Moura,Município,Total,,,,,3
2017,Mourão,Município,T0 ou T1,,,,,0
2017,Mourão,Município,T2,,,,,0
2017,Mourão,Município,T3,,,,,0
2017,Mourão,Município,T4 ou mais,,,,,1
2017,Mourão,Município,Total,,,,,1
2017,Murça,Município,T0 ou T1,,,,,0
2017,Murça,Município,T2,,,,,0
2017,Murça,Município,T3,,,,,5
2017,Murça,Município,T4 ou mais,,,,,0
2017,Murça,Município,Total,,,,,5
2017,Murtosa,Município,T0 ou T1,,,,,0
2017,Murtosa,Município,T2,,,,,9
2017,Murtosa,Município,T3,,,,,14
2017,Murtosa,Município,T4 ou mais,,,,,7
2017,Murtosa,Município,Total,,,,,30
2017,Nazaré,Município,T0 ou T1,,,,,11
2017,Nazaré,Município,T2,,,,,7
2017,Nazaré,Município,T3,,,,,8
2017,Nazaré,Município,T4 ou mais,,,,,2
2017,Nazaré,Município,Total,,,,,28
2017,Nelas,Município,T0 ou T1,,,,,1
2017,Nelas,Município,T2,,,,,5
2017,Nelas,Município,T3,,,,,7
2017,Nelas,Município,T4 ou mais,,,,,1
2017,Nelas,Município,Total,,,,,14
2017,Nisa,Município,T0 ou T1,,,,,0
2017,Nisa,Município,T2,,,,,0
2017,Nisa,Município,T3,,,,,4
2017,Nisa,Município,T4 ou mais,,,,,1
2017,Nisa,Município,Total,,,,,5
2017,Nordeste,Município,T0 ou T1,,,,,0
2017,Nordeste,Município,T2,,,,,0
2017,Nordeste,Município,T3,,,,,2
2017,Nordeste,Município,T4 ou mais,,,,,0
2017,Nordeste,Município,Total,,,,,2
2017,Óbidos,Município,T0 ou T1,,,,,3
2017,Óbidos,Município,T2,,,,,13
2017,Óbidos,Município,T3,,,,,7
2017,Óbidos,Município,T4 ou mais,,,,,7
2017,Óbidos,Município,Total,,,,,30
2017,Odemira,Município,T0 ou T1,,,,,1
2017,Odemira,Município,T2,,,,,1
2017,Odemira,Município,T3,,,,,6
2017,Odemira,Município,T4 ou mais,,,,,4
2017,Odemira,Município,Total,,,,,12
2017,Odivelas,Município,T0 ou T1,,,,,17
2017,Odivelas,Município,T2,,,,,24
2017,Odivelas,Município,T3,,,,,50
2017,Odivelas,Município,T4 ou mais,,,,,21
2017,Odivelas,Município,Total,,,,,112
2017,Oeiras,Município,T0 ou T1,,,,,0
2017,Oeiras,Município,T2,,,,,11
2017,Oeiras,Município,T3,,,,,19
2017,Oeiras,Município,T4 ou mais,,,,,13
2017,Oeiras,Município,Total,,,,,43
2017,Oleiros,Município,T0 ou T1,,,,,0
2017,Oleiros,Município,T2,,,,,5
2017,Oleiros,Município,T3,,,,,3
2017,Oleiros,Município,T4 ou mais,,,,,1
2017,Oleiros,Município,Total,,,,,9
2017,Olhão,Município,T0 ou T1,,,,,3
2017,Olhão,Município,T2,,,,,8
2017,Olhão,Município,T3,,,,,21
2017,Olhão,Município,T4 ou mais,,,,,3
2017,Olhão,Município,Total,,,,,35
2017,Oliveira de Azeméis,Município,T0 ou T1,,,,,0
2017,Oliveira de Azeméis,Município,T2,,,,,3
2017,Oliveira de Azeméis,Município,T3,,,,,11
2017,Oliveira de Azeméis,Município,T4 ou mais,,,,,6
2017,Oliveira de Azeméis,Município,Total,,,,,20
2017,Oliveira de Frades,Município,T0 ou T1,,,,,0
2017,Oliveira de Frades,Município,T2,,,,,6
2017,Oliveira de Frades,Município,T3,,,,,8
2017,Oliveira de Frades,Município,T4 ou mais,,,,,5
2017,Oliveira de Frades,Município,Total,,,,,19
2017,Oliveira do Bairro,Município,T0 ou T1,,,,,1
2017,Oliveira do Bairro,Município,T2,,,,,7
2017,Oliveira do Bairro,Município,T3,,,,,16
2017,Oliveira do Bairro,Município,T4 ou mais,,,,,4
2017,Oliveira do Bairro,Município,Total,,,,,28
2017,Oliveira do Hospital,Município,T0 ou T1,,,,,0
2017,Oliveira do Hospital,Município,T2,,,,,1
2017,Oliveira do Hospital,Município,T3,,,,,6
2017,Oliveira do Hospital,Município,T4 ou mais,,,,,0
2017,Oliveira do Hospital,Município,Total,,,,,7
2017,Ourém,Município,T0 ou T1,,,,,6
2017,Ourém,Município,T2,,,,,23
2017,Ourém,Município,T3,,,,,32
2017,Ourém,Município,T4 ou mais,,,,,14
2017,Ourém,Município,Total,,,,,75
2017,Ourique,Município,T0 ou T1,,,,,1
2017,Ourique,Município,T2,,,,,0
2017,Ourique,Município,T3,,,,,1
2017,Ourique,Município,T4 ou mais,,,,,1
2017,Ourique,Município,Total,,,,,3
2017,Ovar,Município,T0 ou T1,,,,,2
2017,Ovar,Município,T2,,,,,2
2017,Ovar,Município,T3,,,,,16
2017,Ovar,Município,T4 ou mais,,,,,3
2017,Ovar,Município,Total,,,,,23
2017,Paços de Ferreira,Município,T0 ou T1,,,,,0
2017,Paços de Ferreira,Município,T2,,,,,1
2017,Paços de Ferreira,Município,T3,,,,,28
2017,Paços de Ferreira,Município,T4 ou mais,,,,,9
2017,Paços de Ferreira,Município,Total,,,,,38
2017,Palmela,Município,T0 ou T1,,,,,0
2017,Palmela,Município,T2,,,,,7
2017,Palmela,Município,T3,,,,,30
2017,Palmela,Município,T4 ou mais,,,,,13
2017,Palmela,Município,Total,,,,,50
2017,Pampilhosa da Serra,Município,T0 ou T1,,,,,1
2017,Pampilhosa da Serra,Município,T2,,,,,0
2017,Pampilhosa da Serra,Município,T3,,,,,2
2017,Pampilhosa da Serra,Município,T4 ou mais,,,,,0
2017,Pampilhosa da Serra,Município,Total,,,,,3
2017,Paredes,Município,T0 ou T1,,,,,1
2017,Paredes,Município,T2,,,,,7
2017,Paredes,Município,T3,,,,,31
2017,Paredes,Município,T4 ou mais,,,,,2
2017,Paredes,Município,Total,,,,,41
2017,Paredes de Coura,Município,T0 ou T1,,,,,0
2017,Paredes de Coura,Município,T2,,,,,1
2017,Paredes de Coura,Município,T3,,,,,3
2017,Paredes de Coura,Município,T4 ou mais,,,,,4
2017,Paredes de Coura,Município,Total,,,,,8
2017,Pedrógão Grande,Município,T0 ou T1,,,,,0
2017,Pedrógão Grande,Município,T2,,,,,3
2017,Pedrógão Grande,Município,T3,,,,,0
2017,Pedrógão Grande,Município,T4 ou mais,,,,,0
2017,Pedrógão Grande,Município,Total,,,,,3
2017,Penacova,Município,T0 ou T1,,,,,0
2017,Penacova,Município,T2,,,,,3
2017,Penacova,Município,T3,,,,,6
2017,Penacova,Município,T4 ou mais,,,,,7
2017,Penacova,Município,Total,,,,,16
2017,Penafiel,Município,T0 ou T1,,,,,0
2017,Penafiel,Município,T2,,,,,6
2017,Penafiel,Município,T3,,,,,64
2017,Penafiel,Município,T4 ou mais,,,,,7
2017,Penafiel,Município,Total,,,,,77
2017,Penalva do Castelo,Município,T0 ou T1,,,,,2
2017,Penalva do Castelo,Município,T2,,,,,1
2017,Penalva do Castelo,Município,T3,,,,,8
2017,Penalva do Castelo,Município,T4 ou mais,,,,,2
2017,Penalva do Castelo,Município,Total,,,,,13
2017,Penamacor,Município,T0 ou T1,,,,,1
2017,Penamacor,Município,T2,,,,,0
2017,Penamacor,Município,T3,,,,,1
2017,Penamacor,Município,T4 ou mais,,,,,1
2017,Penamacor,Município,Total,,,,,3
2017,Penedono,Município,T0 ou T1,,,,,0
2017,Penedono,Município,T2,,,,,0
2017,Penedono,Município,T3,,,,,1
2017,Penedono,Município,T4 ou mais,,,,,3
2017,Penedono,Município,Total,,,,,4
2017,Penela,Município,T0 ou T1,,,,,0
2017,Penela,Município,T2,,,,,1
2017,Penela,Município,T3,,,,,0
2017,Penela,Município,T4 ou mais,,,,,1
2017,Penela,Município,Total,,,,,2
2017,Peniche,Município,T0 ou T1,,,,,10
2017,Peniche,Município,T2,,,,,21
2017,Peniche,Município,T3,,,,,13
2017,Peniche,Município,T4 ou mais,,,,,9
2017,Peniche,Município,Total,,,,,53
2017,Peso da Régua,Município,T0 ou T1,,,,,0
2017,Peso da Régua,Município,T2,,,,,0
2017,Peso da Régua,Município,T3,,,,,1
2017,Peso da Régua,Município,T4 ou mais,,,,,1
2017,Peso da Régua,Município,Total,,,,,2
2017,Pinhel,Município,T0 ou T1,,,,,0
2017,Pinhel,Município,T2,,,,,0
2017,Pinhel,Município,T3,,,,,12
2017,Pinhel,Município,T4 ou mais,,,,,1
2017,Pinhel,Município,Total,,,,,13
2017,Pombal,Município,T0 ou T1,,,,,4
2017,Pombal,Município,T2,,,,,13
2017,Pombal,Município,T3,,,,,47
2017,Pombal,Município,T4 ou mais,,,,,7
2017,Pombal,Município,Total,,,,,71
2017,Ponta Delgada,Município,T0 ou T1,,,,,11
2017,Ponta Delgada,Município,T2,,,,,12
2017,Ponta Delgada,Município,T3,,,,,15
2017,Ponta Delgada,Município,T4 ou mais,,,,,28
2017,Ponta Delgada,Município,Total,,,,,66
2017,Ponta do Sol,Município,T0 ou T1,,,,,1
2017,Ponta do Sol,Município,T2,,,,,2
2017,Ponta do Sol,Município,T3,,,,,8
2017,Ponta do Sol,Município,T4 ou mais,,,,,1
2017,Ponta do Sol,Município,Total,,,,,12
2017,Ponte da Barca,Município,T0 ou T1,,,,,0
2017,Ponte da Barca,Município,T2,,,,,4
2017,Ponte da Barca,Município,T3,,,,,6
2017,Ponte da Barca,Município,T4 ou mais,,,,,1
2017,Ponte da Barca,Município,Total,,,,,11
2017,Ponte de Lima,Município,T0 ou T1,,,,,2
2017,Ponte de Lima,Município,T2,,,,,14
2017,Ponte de Lima,Município,T3,,,,,35
2017,Ponte de Lima,Município,T4 ou mais,,,,,7
2017,Ponte de Lima,Município,Total,,,,,58
2017,Ponte de Sor,Município,T0 ou T1,,,,,0
2017,Ponte de Sor,Município,T2,,,,,1
2017,Ponte de Sor,Município,T3,,,,,3
2017,Ponte de Sor,Município,T4 ou mais,,,,,4
2017,Ponte de Sor,Município,Total,,,,,8
2017,Portalegre,Município,T0 ou T1,,,,,1
2017,Portalegre,Município,T2,,,,,0
2017,Portalegre,Município,T3,,,,,4
2017,Portalegre,Município,T4 ou mais,,,,,2
2017,Portalegre,Município,Total,,,,,7
2017,Portel,Município,T0 ou T1,,,,,0
2017,Portel,Município,T2,,,,,1
2017,Portel,Município,T3,,,,,2
2017,Portel,Município,T4 ou mais,,,,,0
2017,Portel,Município,Total,,,,,3
2017,Portimão,Município,T0 ou T1,,,,,0
2017,Portimão,Município,T2,,,,,4
2017,Portimão,Município,T3,,,,,5
2017,Portimão,Município,T4 ou mais,,,,,6
2017,Portimão,Município,Total,,,,,15
2017,Porto,Município,T0 ou T1,,,,,48
2017,Porto,Município,T2,,,,,29
2017,Porto,Município,T3,,,,,19
2017,Porto,Município,T4 ou mais,,,,,21
2017,Porto,Município,Total,,,,,117
2017,Porto de Mós,Município,T0 ou T1,,,,,1
2017,Porto de Mós,Município,T2,,,,,2
2017,Porto de Mós,Município,T3,,,,,10
2017,Porto de Mós,Município,T4 ou mais,,,,,0
2017,Porto de Mós,Município,Total,,,,,13
2017,Porto Moniz,Município,T0 ou T1,,,,,0
2017,Porto Moniz,Município,T2,,,,,0
2017,Porto Moniz,Município,T3,,,,,1
2017,Porto Moniz,Município,T4 ou mais,,,,,0
2017,Porto Moniz,Município,Total,,,,,1
2017,Porto Santo,Município,T0 ou T1,,,,,1
2017,Porto Santo,Município,T2,,,,,3
2017,Porto Santo,Município,T3,,,,,4
2017,Porto Santo,Município,T4 ou mais,,,,,0
2017,Porto Santo,Município,Total,,,,,8
2017,Póvoa de Lanhoso,Município,T0 ou T1,,,,,0
2017,Póvoa de Lanhoso,Município,T2,,,,,1
2017,Póvoa de Lanhoso,Município,T3,,,,,11
2017,Póvoa de Lanhoso,Município,T4 ou mais,,,,,3
2017,Póvoa de Lanhoso,Município,Total,,,,,15
2017,Póvoa de Varzim,Município,T0 ou T1,,,,,2
2017,Póvoa de Varzim,Município,T2,,,,,18
2017,Póvoa de Varzim,Município,T3,,,,,42
2017,Póvoa de Varzim,Município,T4 ou mais,,,,,10
2017,Póvoa de Varzim,Município,Total,,,,,72
2017,Povoação,Município,T0 ou T1,,,,,0
2017,Povoação,Município,T2,,,,,2
2017,Povoação,Município,T3,,,,,2
2017,Povoação,Município,T4 ou mais,,,,,0
2017,Povoação,Município,Total,,,,,4
2017,Proença-a-Nova,Município,T0 ou T1,,,,,0
2017,Proença-a-Nova,Município,T2,,,,,1
2017,Proença-a-Nova,Município,T3,,,,,0
2017,Proença-a-Nova,Município,T4 ou mais,,,,,1
2017,Proença-a-Nova,Município,Total,,,,,2
2017,Redondo,Município,T0 ou T1,,,,,0
2017,Redondo,Município,T2,,,,,0
2017,Redondo,Município,T3,,,,,3
2017,Redondo,Município,T4 ou mais,,,,,0
2017,Redondo,Município,Total,,,,,3
2017,Reguengos de Monsaraz,Município,T0 ou T1,,,,,0
2017,Reguengos de Monsaraz,Município,T2,,,,,2
2017,Reguengos de Monsaraz,Município,T3,,,,,6
2017,Reguengos de Monsaraz,Município,T4 ou mais,,,,,2
2017,Reguengos de Monsaraz,Município,Total,,,,,10
2017,Resende,Município,T0 ou T1,,,,,0
2017,Resende,Município,T2,,,,,3
2017,Resende,Município,T3,,,,,5
2017,Resende,Município,T4 ou mais,,,,,1
2017,Resende,Município,Total,,,,,9
2017,Ribeira Brava,Município,T0 ou T1,,,,,1
2017,Ribeira Brava,Município,T2,,,,,0
2017,Ribeira Brava,Município,T3,,,,,5
2017,Ribeira Brava,Município,T4 ou mais,,,,,0
2017,Ribeira Brava,Município,Total,,,,,6
2017,Ribeira de Pena,Município,T0 ou T1,,,,,2
2017,Ribeira de Pena,Município,T2,,,,,0
2017,Ribeira de Pena,Município,T3,,,,,7
2017,Ribeira de Pena,Município,T4 ou mais,,,,,0
2017,Ribeira de Pena,Município,Total,,,,,9
2017,Ribeira Grande,Município,T0 ou T1,,,,,0
2017,Ribeira Grande,Município,T2,,,,,6
2017,Ribeira Grande,Município,T3,,,,,15
2017,Ribeira Grande,Município,T4 ou mais,,,,,6
2017,Ribeira Grande,Município,Total,,,,,27
2017,Rio Maior,Município,T0 ou T1,,,,,5
2017,Rio Maior,Município,T2,,,,,5
2017,Rio Maior,Município,T3,,,,,20
2017,Rio Maior,Município,T4 ou mais,,,,,3
2017,Rio Maior,Município,Total,,,,,33
2017,Sabrosa,Município,T0 ou T1,,,,,0
2017,Sabrosa,Município,T2,,,,,0
2017,Sabrosa,Município,T3,,,,,2
2017,Sabrosa,Município,T4 ou mais,,,,,1
2017,Sabrosa,Município,Total,,,,,3
2017,Sabugal,Município,T0 ou T1,,,,,0
2017,Sabugal,Município,T2,,,,,0
2017,Sabugal,Município,T3,,,,,2
2017,Sabugal,Município,T4 ou mais,,,,,4
